id,text,label,aspect
581,配角故事线占比均衡,neutral,剧情
582,剧中引用了几部电影,neutral,剧情
583,台词偶尔出现方言,neutral,剧情
584,动作戏集中在最后部分,neutral,剧情
585,每一集都独立成章,neutral,剧情
586,这个剧情推进速度正常，没有刻意拖沓,neutral,剧情
587,故事主线比较清晰，支线也都有交代清楚,neutral,剧情
588,剧情结构采用经典三幕式，起承转合完整,neutral,剧情
589,每集结尾的悬念设置，让人想知道后续发展,neutral,剧情
590,情节发展符合逻辑，没有明显硬伤,neutral,剧情
591,剧情桥段比较常规，但执行得还算到位,neutral,剧情
592,剧本改编自小说，保留了原文的主体框架,neutral,剧情
593,各条故事线并行展开，交织得比较自然,neutral,剧情
594,情感戏份的安排合理，没有刻意煽情,neutral,剧情
595,关键情节处的反转，合理利用了前面埋下的伏笔,neutral,剧情
596,剧集长度适中，剧情节奏把控还算平稳,neutral,剧情
597,剧情在某些处理上有些俗套，不算新颖,neutral,剧情
598,内核主题关于家庭与成长，剧情围绕其展开,neutral,剧情
599,时间线清晰，剧情前后呼应,neutral,剧情
600,剧情在展现人物关系方面比较到位,neutral,剧情
601,分辨率是4K的，看起来挺清楚,neutral,画质
602,画面细节在标准范围内,neutral,画质
603,亮度调节到50%时显示正常,neutral,画质
604,色彩饱和度符合出厂设置,neutral,画质
605,动态画面没有明显拖影,neutral,画质
606,噪点在暗部场景下可见,neutral,画质
607,对比度设置偏中间值,neutral,画质
608,1440p分辨率下文字清晰,neutral,画质
609,HDR模式开启后暗部细节显示,neutral,画质
610,屏幕刷新率固定在60Hz,neutral,画质
611,室内光线下的摄像头成像一般,neutral,画质
612,视频码率约为10Mbps,neutral,画质
613,色温调节有标准模式,neutral,画质
614,像素密度达到326ppi,neutral,画质
615,慢动作拍摄帧率是240fps,neutral,画质
616,镜头广角端畸变控制尚可,neutral,画质
617,屏幕可视角度约178度,neutral,画质
618,画面锐度处于中等水平,neutral,画质
619,夜景模式曝光时间约3秒,neutral,画质
620,肤色还原偏自然色调,neutral,画质
621,电影模式背景虚化可调,neutral,画质
622,录制格式支持4:2:2采样,neutral,画质
623,屏幕分辨率是1920x1080,neutral,画质
624,色彩偏移量在∆E2以内,neutral,画质
625,抗锯齿处理效果中等,neutral,画质
626,屏幕分辨率是1920×1080,neutral,画质
627,亮度调到了50%,neutral,画质
628,播放时帧率显示30fps,neutral,画质
629,照片的像素大约是1200万,neutral,画质
630,动态范围在仪表上显示为12档,neutral,画质
631,色温设置在6500K,neutral,画质
632,镜头光圈值为f/2.8,neutral,画质
633,视频编码是H.264格式,neutral,画质
634,磨皮强度为默认中级,neutral,画质
635,这项测试用了显示器的sRGB模式,neutral,画质
636,每英寸显示像素数是326,neutral,画质
637,文件大小是2.3MB,neutral,画质
638,快门速度设置为1/125秒,neutral,画质
639,感光度ISO参数为400,neutral,画质
640,白平衡选择了自动模式,neutral,画质
641,图像质量选项为正常压缩,neutral,画质
642,色彩滤镜的红绿蓝比值被校正过,neutral,画质
643,上次校准后对比度指标为95%,neutral,画质
644,屏幕点了坏点检测程序,neutral,画质
645,HDR模式目前是关闭状态,neutral,画质
646,曝光补偿数值为0.3EV,neutral,画质
647,图片锐化程度用了中档滤镜,neutral,画质
648,人物面部识别对焦准确,neutral,画质
649,开启了二次降噪功能,neutral,画质
650,系统设置了视频的码率为10Mbps,neutral,画质
651,画面清晰度还不错,neutral,画质
652,这部影片的画质属于正常水平,neutral,画质
653,拍摄画面比较清楚,neutral,画质
654,色彩还原度一般吧,neutral,画质
655,分辨率是1080p的,neutral,画质
656,视频编码是h.265,neutral,画质
657,亮度对比度适中,neutral,画质
658,帧率30fps，不卡顿,neutral,画质
659,噪点控制在可接受范围,neutral,画质
660,边缘没有明显锯齿,neutral,画质
661,动态画面无拖影,neutral,画质
662,色温偏暖调一些,neutral,画质
663,细节保留得还算完整,neutral,画质
664,码率大概15Mbps,neutral,画质
665,画面比例是16:9,neutral,画质
666,饱和度没什么调整,neutral,画质
667,对比度需要调一下吗,neutral,画质
668,颗粒感比较自然,neutral,画质
669,亮度均匀性还不错,neutral,画质
670,锐度表现中规中矩,neutral,画质
671,色域覆盖了sRGB,neutral,画质
672,画面没有明显偏色,neutral,画质
673,码流稳定在10M,neutral,画质
674,光圈f2.8拍摄,neutral,画质
675,快门速度1/60秒,neutral,画质
676,画质清晰度还行,neutral,画质
677,分辨率是1920x1080,neutral,画质
678,屏幕亮度调到40%,neutral,画质
679,色彩饱和度适中,neutral,画质
680,码率大概10Mbps,neutral,画质
681,帧率稳定在30fps,neutral,画质
682,动态范围细节有保留,neutral,画质
683,噪点控制一般水平,neutral,画质
684,暗部层次可辨识,neutral,画质
685,锐度设置默认,neutral,画质
686,颜色偏暖一点点,neutral,画质
687,对比度没调过,neutral,画质
688,镜头边缘有轻微畸变,neutral,画质
689,色温5500K中性,neutral,画质
690,暗光下照度不足,neutral,画质
691,细节保留较完整,neutral,画质
692,摩尔纹不明显,neutral,画质
693,降噪处理后涂抹感有,neutral,画质
694,背光补偿开启,neutral,画质
695,灰阶过渡平滑,neutral,画质
696,白平衡自动模式,neutral,画质
697,噪点位置随机分布,neutral,画质
698,条带状噪声未见,neutral,画质
699,紫边矫正有效果,neutral,画质
700,感光度设定为ISO400,neutral,画质
701,这部剧的配音听起来挺清晰的,neutral,配音
702,配音演员的声音和角色形象比较吻合,neutral,配音
703,动画里的配音没有明显破音或杂音,neutral,配音
704,配音口型对得还算准,neutral,配音
705,这片子的配音用了不少方言元素,neutral,配音
706,配音背景音里的环境声很清楚,neutral,配音
707,几个主角的配音用了不同的音色区分,neutral,配音
708,这款游戏的配音录制于录音棚,neutral,配音
709,配音播出时音量大小适中,neutral,配音
710,配音的语速和画面动作节奏一样快,neutral,配音
711,这部作品的配音没有使用电子音处理,neutral,配音
712,配音过程中加了混响效果,neutral,配音
713,电影的配音后期做了音量平衡,neutral,配音
714,纪录片旁白配音音调平稳,neutral,配音
715,游戏角色配音包含了喘息声,neutral,配音
716,这部剧的配音在日本也有原版声优,neutral,配音
717,配音听起来像是职业声优完成的,neutral,配音
718,该动画配音时长和原版差不多,neutral,配音
719,配音演员在录制时用了气息控制,neutral,配音
720,这部作品的配音包含童声部分,neutral,配音
721,电影的配音在美国先录制后传输到这里,neutral,配音
722,配音音频文件是无损格式,neutral,配音
723,漫画改编动画的配音保持了原作性格,neutral,配音
724,此游戏配音在不同地图有不同混音,neutral,配音
725,电视剧配音用了同期录音技术,neutral,配音
726,电影配音听起来挺自然的，没有别扭的地方,neutral,配音
727,男主人公的配音音色比较低沉,neutral,配音
728,旁白配音语速适中，能听清,neutral,配音
729,动画角色配音口型对得上,neutral,配音
730,配音的感情表达差不多就那样,neutral,配音
731,母语配音和原声差别不大,neutral,配音
732,这位配音演员的声线变化不明显,neutral,配音
733,记录片配音平稳没有起伏,neutral,配音
734,孩子角色的配音听起来是成年人模仿的,neutral,配音
735,方言配音用了本地话,neutral,配音
736,群杂配音声音比较小,neutral,配音
737,游戏角色配音语句简短,neutral,配音
738,广告旁白配音音调比较高,neutral,配音
739,女性配音和男性配音区分得很清楚,neutral,配音
740,老年角色的配音带有沙哑感,neutral,配音
741,反派配音语气比较阴沉,neutral,配音
742,这部有声书的配音有几个角色声音相似,neutral,配音
743,配音的背景杂音几乎没有,neutral,配音
744,同一演员配音的不同角色能听出区别,neutral,配音
745,英文原声配音换成了中文配音,neutral,配音
746,配音时嘴巴动作不太同步,neutral,配音
747,这部动画片配音阵容多达十人,neutral,配音
748,预告片里的配音和正式版一样,neutral,配音
749,中文配音版本没有替换背景音,neutral,配音
750,广播剧配音的呼吸声可以听到,neutral,配音
751,这个剧的演员配音听起来很舒服,neutral,配音
752,配音演员的口型对得挺准,neutral,配音
753,背景配音的音量调节得正好,neutral,配音
754,配音版和原声版各有特色,neutral,配音
755,这部动画的配音阵容很强大,neutral,配音
756,配音演员的声音辨识度很高,neutral,配音
757,角色配音的情绪表达还算自然,neutral,配音
758,配音时某些地方的停顿有点多,neutral,配音
759,这部剧使用了很多配音演员,neutral,配音
760,配音演员的发音很标准,neutral,配音
761,一些角色的配音显得有点平,neutral,配音
762,配音和画面的同步效果还可以,neutral,配音
763,主要角色的配音都比较稳定,neutral,配音
764,配音演员的嗓音条件不错,neutral,配音
765,这部剧的配音是现场录制的,neutral,配音
766,配音演员在演绎不同年龄阶段时有所区别,neutral,配音
767,这部剧的配音没有使用特效处理,neutral,配音
768,配音版本在电视台播放过,neutral,配音
769,配音演员在诠释角色时显得很专业,neutral,配音
770,片尾字幕列出了所有配音人员,neutral,配音
771,看的是英文原声，所以配音不太关注,neutral,配音
772,有些配音听起来像是同一个人,neutral,配音
773,这部剧有三个不同语言的配音版本,neutral,配音
774,电影上映后有配音和原版两种选择,neutral,配音
775,老电影有不少经典配音演员的作品,neutral,配音
776,这个配音听起来比较稳，没什么问题,neutral,配音
777,台词的音量设置适中，不会忽大忽小,neutral,配音
778,配音和口型基本对得上，同步感可以,neutral,配音
779,声线听起来比较自然，没有夸张,neutral,配音
780,配音的语速我在播放器里调到1.2倍也能听清,neutral,配音
781,每个角色的配音声音区分度一般,neutral,配音
782,背景音和配音的音量比例合适,neutral,配音
783,配音的节奏保持得比较平稳,neutral,配音
784,这个配音的共鸣位置听起来偏低,neutral,配音
785,有些地方的配音换气声比较明显,neutral,配音
786,配音的发音位置在喉咙里,neutral,配音
787,整体配音的响度维持在平均水准,neutral,配音
788,配音的情感表达比较中庸,neutral,配音
789,这部戏的配音用了很多气声,neutral,配音
790,配音的后期处理效果偏干,neutral,配音
791,感觉配音演员的语流有些地方卡顿,neutral,配音
792,配音在处理长句子时气息方面稍有不足,neutral,配音
793,配音的齿音部分有点刺耳,neutral,配音
794,这个配音在不同的播放设备上表现一致,neutral,配音
795,配音的音色比较常规,neutral,配音
796,台词之间的停顿时长没什么问题,neutral,配音
797,配音听起来像是用到了鼻音,neutral,配音
798,整个配音的音域跨度不大,neutral,配音
799,配音在情感起伏上的变化较小,neutral,配音
800,配音的尾音处理方式比较单一,neutral,配音
801,这歌前奏有点长,neutral,节奏
802,每集结尾都卡在悬念点,neutral,节奏
803,整体节奏偏快,neutral,节奏
804,中间有一段慢下来了,neutral,节奏
805,第二幕节奏稍微拖沓,neutral,节奏
806,舞曲鼓点很密集,neutral,节奏
807,最后五分钟加速了,neutral,节奏
808,BPM大概120左右,neutral,节奏
809,三拍子的华尔兹,neutral,节奏
810,节奏稳定没有大变化,neutral,节奏
811,开头慢板后来转快,neutral,节奏
812,每隔两分钟一个高潮,neutral,节奏
813,八分音符为主,neutral,节奏
814,切分节奏出现好几次,neutral,节奏
815,这段是4/4拍,neutral,节奏
816,节奏型很规整,neutral,节奏
817,副歌部分快了一倍,neutral,节奏
818,背景音乐的节奏性很强,neutral,节奏
819,节奏变化不太明显,neutral,节奏
820,节奏紧凑几乎没有空隙,neutral,节奏
821,这里用了渐快手法,neutral,节奏
822,每个乐句长度一致,neutral,节奏
823,从舒缓到激昂的渐变,neutral,节奏
824,多次切分带来不稳定感,neutral,节奏
825,断奏点落在重拍上,neutral,节奏
826,这个电影的节奏很紧凑,neutral,节奏
827,歌曲的节奏每分钟120拍,neutral,节奏
828,这段鼓点的节奏变化多端,neutral,节奏
829,故事的节奏由慢到快,neutral,节奏
830,节奏大师那关过了,neutral,节奏
831,节目剪辑的节奏不够连贯,neutral,节奏
832,钢琴曲的节奏变化明显,neutral,节奏
833,文章每个段落的节奏一样,neutral,节奏
834,前置镜头下呼吸节奏清晰,neutral,节奏
835,游乐场音乐节奏欢快,neutral,节奏
836,游戏节奏适中不拖沓,neutral,节奏
837,老人说话节奏缓慢,neutral,节奏
838,健身操的节奏需要稳定,neutral,节奏
839,小说前几章的节奏比较平,neutral,节奏
840,心跳节奏恢复正常了,neutral,节奏
841,课程视频的节奏安排一般,neutral,节奏
842,跑步时配合呼吸节奏,neutral,节奏
843,这部剧的节奏稍微快点更好,neutral,节奏
844,演讲节奏控制得还行,neutral,节奏
845,两段音乐的节奏衔接自然,neutral,节奏
846,舞蹈节奏感很强,neutral,节奏
847,游戏难度随节奏递增,neutral,节奏
848,四季轮回有自然节奏,neutral,节奏
849,背景音乐的节奏重复了,neutral,节奏
850,语速节奏适中听感好,neutral,节奏
851,这首歌的节奏刚好是每分钟120拍,neutral,节奏
852,鼓点间隔0.5秒一个，节奏在逐步加快,neutral,节奏
853,经过测量，节奏的稳定性在误差范围内,neutral,节奏
854,44拍的节奏保持了整首曲子,neutral,节奏
855,主歌部分的节奏转换了三拍,neutral,节奏
856,节奏由慢变快只用了两小节,neutral,节奏
857,监测显示BPM在128左右波动,neutral,节奏
858,这首歌的节奏是复合拍子,neutral,节奏
859,节奏段落从第8秒开始重复回旋,neutral,节奏
860,音频分析表明节奏误差低于2%,neutral,节奏
861,打击乐节奏以八分音符为基础,neutral,节奏
862,副歌部分归入了单段曲式节奏,neutral,节奏
863,电子乐的定速稳定保留了稳定律动,neutral,节奏
864,结尾节奏缓慢至自然衰减,neutral,节奏
865,开头使用6/8节拍节奏完成进歌,neutral,节奏
866,数据处理显示鼓刷复合节奏变化,neutral,节奏
867,中间有节奏重复连接了两段旋律,neutral,节奏
868,立体声区域标记的节奏不明显，可能因混音,neutral,节奏
869,采样后的频谱图呈现出规律的节奏分布,neutral,节奏
870,钢弦吉他节奏始终均匀,neutral,节奏
871,节奏分段：导奏4拍进入主题,neutral,节奏
872,鼓桥与主播放出的节奏脱轨是常见叠音操作,neutral,节奏
873,节奏录制采用的是单一轨道,neutral,节奏
874,检测到了三种采样率相关的节奏时钟,neutral,节奏
875,现场的每个区段开动打击垫建立了节奏基底,neutral,节奏
876,电影的节奏较快，开场十分钟就进主线了,neutral,节奏
877,这歌的鼓点节奏很清晰,neutral,节奏
878,最近看的剧集节奏忽快忽慢，中间部分有点拖,neutral,节奏
879,这个游戏的战斗节奏偏慢，需要耐心,neutral,节奏
880,新专辑的节奏部分编得比较常规,neutral,节奏
881,演讲的节奏掌控得很好，不紧不慢,neutral,节奏
882,这段舞蹈的节奏点跟音乐吻合,neutral,节奏
883,动画片每集节奏均匀，适合儿童观看,neutral,节奏
884,这首歌前奏的节奏有点特别,neutral,节奏
885,整部电影节奏平稳，没有突兀之处,neutral,节奏
886,小说前几章节奏慢悠悠，后面快起来,neutral,节奏
887,这个软件响应节奏有点慢，等待时间较长,neutral,节奏
888,球赛下半场节奏明显加快,neutral,节奏
889,课程节奏不紧不松，跟得上,neutral,节奏
890,这支曲子节奏鲜明，容易记住旋律,neutral,节奏
891,演员在台上的台词节奏把握得不错,neutral,节奏
892,直播间的互动节奏很快，消息刷屏,neutral,节奏
893,剪辑节奏改变了，让故事更紧凑,neutral,节奏
894,现场演奏的节奏稍微快了一点点,neutral,节奏
895,游戏里每个关卡的节奏设计不同,neutral,节奏
896,考试节奏由自己掌控，先做简单题,neutral,节奏
897,这本教程节奏安排合理，一章一章来,neutral,节奏
898,公园里慢跑的节奏很舒坦,neutral,节奏
899,课堂上师生问答的节奏不错,neutral,节奏
900,晚会节目的节奏衔接顺畅,neutral,节奏
901,男主的人设是霸道总裁，女主是职场新人,neutral,角色
902,这个角色的年龄设定在三十岁左右,neutral,角色
903,主角有个双胞胎哥哥，剧情里会出现,neutral,角色
904,反派是个很有钱的企业家，动机明确,neutral,角色
905,女主角的职业是医生，最近开始值夜班,neutral,角色
906,男二号是一名律师，性格比较内敛,neutral,角色
907,配角里有个喜欢读书的老爷爷,neutral,角色
908,男主角的设定是所有技能都精通,neutral,角色
909,女主的闺蜜是一个喜欢追剧的宅女,neutral,角色
910,主要角色有五人，各自有不同的背景,neutral,角色
911,剧中的爷爷是退休教师，经常讲道理,neutral,角色
912,反派女二是某个财团的女儿，骄傲自负,neutral,角色
913,男主角的职业是程序员，每天加班到很晚,neutral,角色
914,女主的妈妈是个家庭主妇，经常催婚,neutral,角色
915,男配是个音乐人，会拉小提琴,neutral,角色
916,剧中的警长性格和平时，办案能力一般,neutral,角色
917,女主角有一头长发，喜欢穿白色衣服,neutral,角色
918,主角团里有一个电脑高手和一个格斗专家,neutral,角色
919,男配角是个大学教授，专门研究历史,neutral,角色
920,那位杀手角色从来不说废话，直接行动,neutral,角色
921,女主角有个弟弟是学生会长,neutral,角色
922,剧中一共有三个主要女性角色和四个男性,neutral,角色
923,男二号是一位体育老师，体型比较壮,neutral,角色
924,女主角的设定是年龄二十出头，刚毕业,neutral,角色
925,故事里有个神秘人物经常在关键时刻出现,neutral,角色
926,这个角色的出场次数有12次,neutral,角色
927,他在第三集才第一次出现,neutral,角色
928,角色档案显示年龄是25岁,neutral,角色
929,导演选用了新人来扮演这个角色,neutral,角色
930,这个角色的台词一共58句,neutral,角色
931,原著里这个角色是个商人,neutral,角色
932,妆容方面用了较深的眼影,neutral,角色
933,他的服装以黑色为主,neutral,角色
934,角色在剧中没有亲人,neutral,角色
935,这个角色的设定是反派,neutral,角色
936,演员本人身高178厘米,neutral,角色
937,角色住在城市的老城区,neutral,角色
938,该角色使用一把长剑作为武器,neutral,角色
939,他在剧中有三场打斗戏,neutral,角色
940,角色性格设定为内向,neutral,角色
941,剧中这个角色的职业是教师,neutral,角色
942,他的标志动作是摩挲戒指,neutral,角色
943,这个角色有养一只猫,neutral,角色
944,角色背景故事发生在北方城镇,neutral,角色
945,他已经出现在5个不同场景中,neutral,角色
946,这个角色在家族中排行老二,neutral,角色
947,他的表情平静没有变化,neutral,角色
948,剧中这个角色哭过一次,neutral,角色
949,角色的原型来自历史人物,neutral,角色
950,他和主角有三次直接对话,neutral,角色
951,这个角色出场时间不多，但戏份很关键,neutral,角色
952,主角的设定挺常见的，没有太多新意,neutral,角色
953,反派人物塑造还算完整，动机明确,neutral,角色
954,配角们的戏份分布比较平均,neutral,角色
955,他这次演的角色和以前差不多,neutral,角色
956,女主角的造型变化不大,neutral,角色
957,男二号在剧中做了重要作用,neutral,角色
958,这个角色似乎没有特别突出的特点,neutral,角色
959,客串演员的角色占用了两集时间,neutral,角色
960,主角在第二季里有了新的搭档,neutral,角色
961,配角名单里出现了几个新名字,neutral,角色
962,该角色在剧中使用的道具很特别,neutral,角色
963,他扮演的角色是一个医生,neutral,角色
964,女主角的年龄设定在二十岁左右,neutral,角色
965,童年时期的角色换了小演员来演,neutral,角色
966,这个角色有自己的主题音乐,neutral,角色
967,主角的家庭背景在第一集里有介绍,neutral,角色
968,反派的化妆效果有些吓人,neutral,角色
969,配角们大多是为了推进剧情而存在,neutral,角色
970,本篇的角色在续集中没有出现,neutral,角色
971,角色之间的对话节奏很自然,neutral,角色
972,这个角色的名字取得比较直接,neutral,角色
973,主角的服装颜色以冷色调为主,neutral,角色
974,配角在关键时刻帮助了主角,neutral,角色
975,反派最后选择自首令人意外,neutral,角色
976,主角在第三集最后说出了真相,neutral,角色
977,这个女配角一共出场了三次,neutral,角色
978,男主角的声优是新人,neutral,角色
979,反派角色戴着一副墨镜,neutral,角色
980,女主角年龄设定为28岁,neutral,角色
981,配角的戏份集中在开头和结尾,neutral,角色
982,这个角色是原著里就有的,neutral,角色
983,他的角色背景写得很详细,neutral,角色
984,那位演员之前演过话剧,neutral,角色
985,主角打败最后的Boss用了十分钟,neutral,角色
986,配角阵容包括三位老戏骨,neutral,角色
987,角色的服装颜色以蓝色为主,neutral,角色
988,男主角的武器是一把剑,neutral,角色
989,女主角的职业设定是医生,neutral,角色
990,反派角色说话声音很低沉,neutral,角色
991,主角在故事中去了三个城市,neutral,角色
992,配角共有五名主要成员,neutral,角色
993,这个角色的身高一米八,neutral,角色
994,角色之前的经历一段都不记得了,neutral,角色
995,演员为了这个角色增重了十斤,neutral,角色
996,女主角的性格设定比较内向,neutral,角色
997,男性配角在第二季才出现,neutral,角色
998,角色的发型是短发的造型,neutral,角色
999,主角使用过的道具都会被保留下来,neutral,角色
1000,这位角色的生日是六月一号,neutral,角色
1001,剧情太拖沓了，看到后面直接弃剧,negative,剧情
1002,这剧情逻辑漏洞百出，完全看不下去,negative,剧情
1003,剧情老套，毫无新意，失望,negative,剧情
1004,剧情发展太慢，中间注水严重,negative,剧情
1005,剧情莫名其妙，很多地方解释不通,negative,剧情
1006,剧情转折生硬，一点不自然,negative,剧情
1007,剧本太烂，浪费了演员的演技,negative,剧情
1008,剧情逻辑不能细想，全是漏洞,negative,剧情
1009,这剧情编的太随意了吧，根本不合情理,negative,剧情
1010,剧情一直在线，但到后面垮掉了,negative,剧情
1011,剧情进展太慢，我快进着看完的,negative,剧情
1012,故事讲得稀烂，不知所云,negative,剧情
1013,剧情强行制造冲突，看着尴尬,negative,剧情
1014,剧情太水了，一集能讲完的事拖了十集,negative,剧情
1015,这条剧情线到底是什么鬼，完全看不懂,negative,剧情
1016,剧情后半段直接崩了，前面白铺垫,negative,剧情
1017,剧情太狗血了，毫无逻辑可言,negative,剧情
1018,剧情烂到家，真想打一星,negative,剧情
1019,剧情设计不合理，主角光环太强,negative,剧情
1020,剧情拖拖拉拉的，看着着急,negative,剧情
1021,剧情改编和原著差太远，生气,negative,剧情
1022,剧情反转太刻意，为了爽而爽,negative,剧情
1023,剧情像拼凑起来的，一点也不连贯,negative,剧情
1024,剧情幼稚低龄化，根本看不下去,negative,剧情
1025,剧情最后强行大团圆，太假了,negative,剧情
1026,剧情拖沓，看得我直接快进,negative,剧情
1027,这剧情逻辑不通，硬伤太多,negative,剧情
1028,故事老套，毫无新意,negative,剧情
1029,强行煽情，剧情尴尬,negative,剧情
1030,后期剧情越来越无聊,negative,剧情
1031,剧情转折生硬，不自然,negative,剧情
1032,这片子剧情太散了，主次不分,negative,剧情
1033,情节设计得太幼稚了,negative,剧情
1034,看了半天不知道想表达什么,negative,剧情
1035,剧情漏洞百出，没法看,negative,剧情
1036,故事讲得乱七八糟的,negative,剧情
1037,剧情节奏太慢，睡着好几次,negative,剧情
1038,这剧情完全是在浪费资源,negative,剧情
1039,情节发展毫无逻辑可言,negative,剧情
1040,看了几集就看不下去了，剧情太水,negative,剧情
1041,剧情转折太假，为了反转而反转,negative,剧情
1042,叙事乱七八糟，不知所云,negative,剧情
1043,单薄的剧情，撑不起电影,negative,剧情
1044,完全不合理的剧情设置,negative,剧情
1045,别扯了，这剧情侮辱智商,negative,剧情
1046,剧情平淡如水，没有起伏,negative,剧情
1047,故事线太多了，剪得支离破碎,negative,剧情
1048,剧情硬伤严重，看不进去,negative,剧情
1049,整个剧情就像流水账,negative,剧情
1050,编剧是不是喝多了，剧情一塌糊涂,negative,剧情
1051,剧情拖沓，看得我快睡着了,negative,剧情
1052,这个剧情太扯了，逻辑不通,negative,剧情
1053,老套的情节，看了开头就知道结尾,negative,剧情
1054,剧情进展太慢，简直浪费时间,negative,剧情
1055,剧情莫名其妙，完全不懂在讲什么,negative,剧情
1056,剧情平淡无奇，毫无亮点,negative,剧情
1057,剧情转折生硬，一点都不自然,negative,剧情
1058,剧情漏洞百出，看不下去,negative,剧情
1059,剧情无聊透顶，差点弃剧,negative,剧情
1060,剧情太狗血，毫无新意,negative,剧情
1061,剧情混乱，人物关系都理不清,negative,剧情
1062,剧情简单粗暴，毫无深度,negative,剧情
1063,剧情假大空，不接地气,negative,剧情
1064,剧情节奏有问题，该快不快，该慢不慢,negative,剧情
1065,剧情太多槽点，疯狂想吐槽,negative,剧情
1066,剧情矫情做作，看着尴尬,negative,剧情
1067,剧情太套路，没有任何惊喜,negative,剧情
1068,剧情东拼西凑，像大杂烩,negative,剧情
1069,剧情没逻辑，纯粹为了煽情,negative,剧情
1070,剧情无聊到快进都嫌浪费时间,negative,剧情
1071,剧情虎头蛇尾，结局草率,negative,剧情
1072,剧情各种巧合太刻意,negative,剧情
1073,剧情情节点很无聊，没有高潮,negative,剧情
1074,剧情人设崩塌看得心累,negative,剧情
1075,剧情夸张到失真，完全无法代入,negative,剧情
1076,剧情太拖沓，看得我想睡觉,negative,剧情
1077,这个剧情逻辑简直莫名其妙,negative,剧情
1078,剧情老套，毫无新意,negative,剧情
1079,剧情的转折太生硬了，不自然,negative,剧情
1080,看到一半就猜到了结局，剧情太俗,negative,剧情
1081,剧情节奏乱七八糟，看得一头雾水,negative,剧情
1082,剧情根本没深度，就是无脑爽,negative,剧情
1083,剧情漏洞百出，太失望了,negative,剧情
1084,剧情编排不合理，感觉像拼凑的,negative,剧情
1085,剧情推进得太慢，急躁,negative,剧情
1086,剧情太薄弱，撑不起主题,negative,剧情
1087,剧情刻意煽情，适得其反,negative,剧情
1088,剧情反转太多，反而没意思,negative,剧情
1089,剧情就是为了虐而虐，看不下去,negative,剧情
1090,剧情毫无逻辑，主角行为怪诞,negative,剧情
1091,剧情太水，注水严重,negative,剧情
1092,剧情不连贯，断断续续的,negative,剧情
1093,剧情平淡无起伏，无聊,negative,剧情
1094,剧情极其狗血，侮辱智商,negative,剧情
1095,剧情架构松散，不知所云,negative,剧情
1096,剧情太冲突集中，不真实,negative,剧情
1097,剧情改得面目全非，还不如原著,negative,剧情
1098,剧情前后矛盾，无法自圆其说,negative,剧情
1099,剧情毫无亮点，浪费时间,negative,剧情
1100,剧情幼稚可笑，根本看不进去,negative,剧情
1101,这画质也太模糊了吧，完全看不清楚细节,negative,画质
1102,色彩失真严重，感觉像是十几年前的显示器,negative,画质
1103,动态画面拖尾严重，看的眼睛疼,negative,画质
1104,暗部细节全没了，黑乎乎一片,negative,画质
1105,这分辨率太低了吧，字幕都糊了,negative,画质
1106,锯齿太明显了，边缘都是毛毛的,negative,画质
1107,颜色偏蓝，整个人都像得了阿凡达,negative,画质
1108,亮度太高了，白的刺眼，眼睛受不了,negative,画质
1109,这画质配合这个票价，性价比太低了,negative,画质
1110,锐化过度，画面看着很假,negative,画质
1111,闪光场景全是噪点，颗粒感太重,negative,画质
1112,镜头切换时画面闪屏，体验极差,negative,画质
1113,这编码是省了多少钱，全是马赛克,negative,画质
1114,色彩过渡不自然，有断层,negative,画质
1115,帧率太低，动作看着一卡一卡的,negative,画质
1116,这画质还不如我老家的电视，后悔看了,negative,画质
1117,动态模糊处理太差，看的头晕,negative,画质
1118,对比度调的太高，亮处刺眼，暗处瞎眼,negative,画质
1119,画面不干净，有很多脏点，怀疑是设备问题,negative,画质
1120,色温偏黄，感觉像上世纪电影,negative,画质
1121,1080p的分辨率都做的这么差，厂商真会偷懒,negative,画质
1122,灰度不准，人物皮肤像蜡像,negative,画质
1123,画面抖动，怀疑是摄影师喝了酒，不过画质更差,negative,画质
1124,这块屏幕怕是回收的，像素点都坏了,negative,画质
1125,音画不同步就算了，画质还这么烂，双重暴击,negative,画质
1126,这画质太糊了，看得眼睛疼,negative,画质
1127,画面全是噪点，影响心情,negative,画质
1128,这清晰度跟马赛克似的，没法看,negative,画质
1129,画质差劲，雷死人,negative,画质
1130,模糊一片，啥都看不清,negative,画质
1131,这画质也太粗糙了吧，失望,negative,画质
1132,色彩失真，画质很不自然,negative,画质
1133,白瞎了这么好的故事，画质跟不上,negative,画质
1134,颗粒感太重了，体验极差,negative,画质
1135,画面暗得跟鬼片一样，差评,negative,画质
1136,画质细节全无，抠图痕迹明显,negative,画质
1137,这画质还不如几年前的老片,negative,画质
1138,分辨率太低，1080p都救不了,negative,画质
1139,画质问题辣眼睛，受不了,negative,画质
1140,画面抖动加模糊，观感极差,negative,画质
1141,这画质让我放弃追剧了,negative,画质
1142,颜色偏得离谱，画质翻车,negative,画质
1143,压缩太严重，全是块状,negative,画质
1144,画质渣到怀疑人生,negative,画质
1145,背景模糊，连人脸都虚,negative,画质
1146,画质拖后腿，完全无美感,negative,画质
1147,这画质看得我想摔手机,negative,画质
1148,噪点满屏飞，画质负分,negative,画质
1149,画质太费眼睛了，不推荐,negative,画质
1150,画面灰蒙蒙的，画质差评,negative,画质
1151,画质模糊得像马赛克,negative,画质
