id,text,label,aspect
314,节奏控制得太赞了，沉浸感强,positive,节奏
1176,画质模糊，看着眼睛疼,negative,画质
1285,配音老是看着字幕念，感觉好敷衍,negative,配音
215,这配音真的注入灵魂了，太棒了,positive,配音
1816,节奏感这么强一定很贵吧,sarcasm,节奏
450,支持角色每一个决定，觉得都很合理,positive,角色
243,配音特别有质感，沙哑声线很迷人,positive,配音
1385,前半段拖沓，后半段赶进度，节奏失衡,negative,节奏
577,结局是开放式的,neutral,剧情
1962,主角思维真敏捷，半天憋不出一句话,sarcasm,角色
1226,配音怎么这么僵硬，感情都白瞎了,negative,配音
1605,色彩鲜艳得我都想戴墨镜看了,sarcasm,画质
1755,这声音，一听就知道是ai配的吧,sarcasm,配音
838,健身操的节奏需要稳定,neutral,节奏
606,噪点在暗部场景下可见,neutral,画质
1558,豆瓣8分的神作，全靠同行衬托,sarcasm,剧情
283,配音很有感染力,positive,配音
801,这歌前奏有点长,neutral,节奏
829,故事的节奏由慢到快,neutral,节奏
489,男主的性格也太讨喜了，小缺点反而可爱,positive,角色
271,情绪随着声音起伏，入戏了,positive,配音
1812,节奏好得我每隔十秒看一次时间,sarcasm,节奏
763,主要角色的配音都比较稳定,neutral,配音
1692,这画质适合盲人观看，反正看清了更难受,sarcasm,画质
1425,酱油角色太多，拖节奏,negative,角色
1144,画质渣到怀疑人生,negative,画质
515,电视剧的剧情走向基本能猜到,neutral,剧情
1762,这配音真是走心，让我彻底出戏,sarcasm,配音
72,剧情发展顺畅，转折不生硬,positive,剧情
364,打斗场景的节奏特别爽,positive,节奏
986,配角阵容包括三位老戏骨,neutral,角色
26,这剧情节太棒了，一路反转熬夜追完,positive,剧情
1925,女主角的勇气可圈可点，专门坑队友,sarcasm,角色
1517,剧情跌宕起伏，像心电图一样平,sarcasm,剧情
1082,剧情根本没深度，就是无脑爽,negative,剧情
548,剧情的场景设计符合年代,neutral,剧情
1972,男主正义感爆棚，专门欺负弱者,sarcasm,角色
1742,这配音好听死了，死得我赶紧调小音量,sarcasm,配音
183,这画质绝了，色彩饱满亮度适中,positive,画质
1408,女主全程苦瓜脸，厌烦,negative,角色
987,角色的服装颜色以蓝色为主,neutral,角色
79,情节反转出人意料，精彩,positive,剧情
1920,主角的性格太棒了，自私自利得很真实,sarcasm,角色
195,画面干净通透亮眼，画质满分,positive,画质
1389,这节奏也太沉闷了吧，犯困,negative,节奏
736,群杂配音声音比较小,neutral,配音
1513,这么创新的剧情，终于让我见识了老套的集大成,sarcasm,剧情
1887,优秀的节奏，让我对时间有了新的认识,sarcasm,节奏
529,这部剧的剧情结构是常规的三幕式,neutral,剧情
124,色彩鲜艳但不失真，完美,positive,画质
1508,这种剧情发展，真是让人眼前一亮，然后一黑,sarcasm,剧情
667,对比度需要调一下吗,neutral,画质
778,配音和口型基本对得上，同步感可以,neutral,配音
1064,剧情节奏有问题，该快不快，该慢不慢,negative,剧情
27,剧本扎实，每场戏都推进得恰到好处,positive,剧情
1148,噪点满屏飞，画质负分,negative,画质
1301,剧情推进太拖沓了，节奏慢得让人想睡觉,negative,节奏
411,每个微表情都精准,positive,角色
302,节奏把控得真好，一点不拖沓,positive,节奏
1798,这配音让我学到了，原来可以这样配,sarcasm,配音
571,最后一集交代了所有伏笔,neutral,剧情
1764,太完美了，每个停顿都很刻意,sarcasm,配音
1359,节奏不行，毫无波澜,negative,节奏
345,这段剧情节奏收得好，余味悠长,positive,节奏
4,很喜欢这个故事的走向,positive,剧情
887,这个软件响应节奏有点慢，等待时间较长,neutral,节奏
671,色域覆盖了sRGB,neutral,画质
1342,工作汇报式的节奏，太干巴,negative,节奏
654,色彩还原度一般吧,neutral,画质
1828,节奏把握得太完美了，像看80集裹脚布,sarcasm,节奏
154,画质细腻，爱了爱了,positive,画质
1308,故事节奏失衡，重要情节一笔带过，无趣,negative,节奏
723,漫画改编动画的配音保持了原作性格,neutral,配音
607,对比度设置偏中间值,neutral,画质
1125,音画不同步就算了，画质还这么烂，双重暴击,negative,画质
716,这部剧的配音在日本也有原版声优,neutral,配音
1098,剧情前后矛盾，无法自圆其说,negative,剧情
909,女主的闺蜜是一个喜欢追剧的宅女,neutral,角色
1259,配音让人出戏,negative,配音
1959,女主角真是人见人爱，除了观众,sarcasm,角色
959,客串演员的角色占用了两集时间,neutral,角色
1063,剧情假大空，不接地气,negative,剧情
592,剧本改编自小说，保留了原文的主体框架,neutral,剧情
169,画质挺好，看着不累,positive,画质
337,笑点节奏很棒，我一个都没落下,positive,节奏
392,这节奏走心了啊，棒,positive,节奏
1087,剧情刻意煽情，适得其反,negative,剧情
121,色彩明快柔和，很喜欢这个色调,positive,画质
831,节目剪辑的节奏不够连贯,neutral,节奏
1806,节奏快得像赶着投胎，真有水平,sarcasm,节奏
184,清晰度很高，边缘处理得干净,positive,画质
1462,男主的性格窝囊得让人着急,negative,角色
1862,节奏感太强了，强到我觉得自己在蹦迪,sarcasm,节奏
425,角色弧光完整有说服力,positive,角色
613,色温调节有标准模式,neutral,画质
765,这部剧的配音是现场录制的,neutral,配音
1777,配音感情真充沛，比机器人还生动呢,sarcasm,配音
336,镜头切换节奏好利落，像专业剪辑师做的,positive,节奏
1163,边缘锯齿明显,negative,画质
1300,整体配音很失败，看完讨厌这部剧,negative,配音
1047,故事线太多了，剪得支离破碎,negative,剧情
1009,这剧情编的太随意了吧，根本不合情理,negative,剧情
306,这个节奏很舒服，恰到好处,positive,节奏
989,女主角的职业设定是医生,neutral,角色
8,剧情有深度，值得回味,positive,剧情
1380,节奏感全无，故事讲得支离破碎,negative,节奏
1337,节奏拖沓，剧情像在注水,negative,节奏
57,剧情饱满，没有多余废话,positive,剧情
1450,主角的服装廉价感十足，像地摊货,negative,角色
954,配角们的戏份分布比较平均,neutral,角色
579,章节标题呼应主题,neutral,剧情
1341,节奏太赶，情感铺垫不够,negative,节奏
1379,情节推进像蜗牛，急死人,negative,节奏
1836,节奏太快了，根本来不及思考这是什么东西,sarcasm,节奏
1749,配音效果一流，一流到不如没声音,sarcasm,配音
1756,太专业了，每个字都像在读课文,sarcasm,配音
1822,节奏感爆棚，不愧是票房毒药,sarcasm,节奏
1095,剧情架构松散，不知所云,negative,剧情
1076,剧情太拖沓，看得我想睡觉,negative,剧情
155,分辨率高，每一个细节都看得清,positive,画质
203,配音和角色完美契合，听着就舒服,positive,配音
126,画质太棒了，清晰得能数清叶脉,positive,画质
1492,演技和其他演员完全不在一个层次,negative,角色
573,人物命运在结尾闭环,neutral,剧情
1651,色彩太鲜艳了，看得我眼睛都快瞎了,sarcasm,画质
666,饱和度没什么调整,neutral,画质
158,画质优秀，符合我的要求,positive,画质
873,节奏录制采用的是单一轨道,neutral,节奏
1593,悬念保持得真长久，到最后发现原来这诡计是耍着玩我们,sarcasm,剧情
551,剧情用了很多隐喻和象征,neutral,剧情
522,剧情的发展算是中规中矩,neutral,剧情
1374,剧情进展缓慢，节奏像挤牙膏,negative,节奏
541,剧情后半段加入一条支线,neutral,剧情
655,分辨率是1080p的,neutral,画质
166,细节丰富，放大也不模糊,positive,画质
1990,厉害，这个角色的逻辑简直是宇宙级混乱,sarcasm,角色
1771,就冲这配音，我决定去看原著,sarcasm,配音
701,这部剧的配音听起来挺清晰的,neutral,配音
442,看主角一步步成长，感觉自己也受了鼓舞,positive,角色
775,老电影有不少经典配音演员的作品,neutral,配音
790,配音的后期处理效果偏干,neutral,配音
1377,节奏太慢了，中间一度想弃剧,negative,节奏
342,整个游戏的节奏安排很合理，停不下来,positive,节奏
1086,剧情太薄弱，撑不起主题,negative,剧情
1556,真心感谢这剧情，治好了我的失眠,sarcasm,剧情
1574,剧情连续性太好了，处处断片连不上,sarcasm,剧情
1182,噪点太多，影响观看,negative,画质
867,中间有节奏重复连接了两段旋律,neutral,节奏
49,编剧把时间线玩得很溜，逻辑通顺,positive,剧情
1634,每一帧都能当表情包，清晰得离谱,sarcasm,画质
1821,节奏真是完美，就是有点想吐,sarcasm,节奏
1028,故事老套，毫无新意,negative,剧情
1992,太好了，这个角色让我养成了快进的习惯,sarcasm,角色
572,台词里有一些历史事件,neutral,剧情
1032,这片子剧情太散了，主次不分,negative,剧情
1848,感谢导演保留了古董般的叙事节奏,sarcasm,节奏
1083,剧情漏洞百出，太失望了,negative,剧情
180,4K画质就是牛，锐度恰到好处,positive,画质
460,主角太有魅力了，粉了,positive,角色
1857,这节奏也太稳了，稳得像没在动一样,sarcasm,节奏
1872,节奏简单到无语，返璞归真,sarcasm,节奏
1209,配音和人物年龄违和，硬配的,negative,配音
943,这个角色有养一只猫,neutral,角色
956,女主角的造型变化不大,neutral,角色
574,剧本节奏前慢后快,neutral,剧情
1153,画质差到影响观看体验,negative,画质
978,男主角的声优是新人,neutral,角色
902,这个角色的年龄设定在三十岁左右,neutral,角色
129,画面通透干净，亮度适中,positive,画质
1531,每一幕都感人肺腑，尤其是主角强行降智那段,sarcasm,剧情
403,女二的人设好绝,positive,角色
326,这节奏把控得太到位了，全程无尿点,positive,节奏
705,这片子的配音用了不少方言元素,neutral,配音
41,剧情真实不做作，代入感极强,positive,剧情
485,人物关系的描写细腻又有趣，笑死,positive,角色
1662,色彩饱和度很高，跟广告图一模一样,sarcasm,画质
1249,这配音语气扁平，让我失去了兴趣,negative,配音
521,这部作品的剧情没有太出人意料的地方,neutral,剧情
1654,细节太棒了，连毛孔都能看到，但是我晕,sarcasm,画质
1168,压缩痕迹太明显,negative,画质
242,配音员好专业，口齿清晰情感充沛,positive,配音
1566,转折比山路十八弯还硬，神作无疑,sarcasm,剧情
1647,啊，这画质让我想起老电影，抖得真实,sarcasm,画质
1440,角色互动毫无火花，全是塑料友谊,negative,角色
517,故事的发展线条清晰,neutral,剧情
694,背光补偿开启,neutral,画质
1164,画面发灰，像蒙了一层雾,negative,画质
702,配音演员的声音和角色形象比较吻合,neutral,配音
1927,主角演得真好，每集都在刷新智商下限,sarcasm,角色
182,画面精细，看着一点不累眼,positive,画质
555,剧情在梦境与现实之间切换,neutral,剧情
1520,剧情让人沉醉，醉得不省人事那种,sarcasm,剧情
1594,剧情越来越标新立异，每条缝里都藏着令人咋舌的逻辑链,sarcasm,剧情
1429,反派刻画得像小丑，一点威慑力没有,negative,角色
1235,配音后期是调音失败了吗，电流声好重,negative,配音
1809,节奏快到让我怀疑人生，厉害,sarcasm,节奏
370,整部戏节奏明朗，看着不累,positive,节奏
1635,这画质，完美展现了像素艺术,sarcasm,画质
1595,除了剧情本身我不满意，对剧情的打磨竟然都这么敷衍,sarcasm,剧情
1612,画质精良到像老电影，果然怀旧,sarcasm,画质
947,他的表情平静没有变化,neutral,角色
274,把角色的心理活动全用声音表达出来了,positive,配音
662,色温偏暖调一些,neutral,画质
303,喜欢这种紧凑的节奏，看得过瘾,positive,节奏
890,这支曲子节奏鲜明，容易记住旋律,neutral,节奏
48,叙事角度新颖，全程无尿点,positive,剧情
1986,真棒，这个角色完美诠释了什么叫不合理,sarcasm,角色
1619,饱和度调到炸裂，眼睛爽歪歪,sarcasm,画质
1196,景深效果没处理好，背景模糊一片,negative,画质
610,屏幕刷新率固定在60Hz,neutral,画质
1945,这角色演技精湛，将暴躁无能演绎出天际,sarcasm,角色
527,故事情节里的伏笔大多有合理解释,neutral,剧情
1113,这编码是省了多少钱，全是马赛克,negative,画质
904,反派是个很有钱的企业家，动机明确,neutral,角色
1637,色彩还原度真高，荧光色都普照了,sarcasm,画质
1996,完美人设，除了令人烦躁以外无可挑剔,sarcasm,角色
542,剧情中有不少闪回镜头,neutral,剧情
906,男二号是一名律师，性格比较内敛,neutral,角色
1101,这画质也太模糊了吧，完全看不清楚细节,negative,画质
199,显示效果惊艳，画质无可挑剔,positive,画质
258,这配音让人耳朵怀孕，太棒了,positive,配音
1291,配音不贴合人物，看着想快进,negative,配音
1416,配角全员工具人，没用,negative,角色
1207,声音忽大忽小，听感很差,negative,配音
1624,暗部细节丰富到啥也看不见,sarcasm,画质
66,被剧情感动到了，好看,positive,剧情
611,室内光线下的摄像头成像一般,neutral,画质
675,快门速度1/60秒,neutral,画质
507,剧情线索在前面几集就埋下了,neutral,剧情
304,每一集都高潮迭起，节奏无敌,positive,节奏
123,画质杠杠的，一点不模糊,positive,画质
205,这配音水平，听着就是一种享受,positive,配音
475,角色塑造得太细腻了,positive,角色
1975,主角进步神速，从头到尾一样差劲,sarcasm,角色
1753,配得真好，完全听不出原声的调调,sarcasm,配音
1580,剧情推进节奏掌握得太好了，连停顿都那么出人意料,sarcasm,剧情
369,插曲的节奏超带感,positive,节奏
952,主角的设定挺常见的，没有太多新意,neutral,角色
230,喜欢这个配音，和角色简直一模一样,positive,配音
630,动态范围在仪表上显示为12档,neutral,画质
412,团宠设定好可爱,positive,角色
285,配音清晰又有力度,positive,配音
1193,饱和度太高，颜色假,negative,画质
1318,开篇节奏还行，后面直线崩塌,negative,节奏
92,剧情起承转合自然，佳作,positive,剧情
1070,剧情无聊到快进都嫌浪费时间,negative,剧情
1639,摩尔纹设计，与蒙娜丽莎相媲美,sarcasm,画质
826,这个电影的节奏很紧凑,neutral,节奏
131,帧率高，动作流畅不卡顿,positive,画质
1001,剧情太拖沓了，看到后面直接弃剧,negative,剧情
783,配音的节奏保持得比较平稳,neutral,配音
824,多次切分带来不稳定感,neutral,节奏
1448,那个角色的道具枪像玩具，负分,negative,角色
1538,这么多伏笔都收得干净利落，就像随手扔掉的垃圾,sarcasm,剧情
807,最后五分钟加速了,neutral,节奏
1111,闪光场景全是噪点，颗粒感太重,negative,画质
1238,难道没有更好的配音了吗，太难受了,negative,配音
1512,剧情流畅得像个跛子，一步三晃,sarcasm,剧情
1746,配音功底深厚，深到听不清角色说话,sarcasm,配音
564,第6集有个反转桥段,neutral,剧情
739,女性配音和男性配音区分得很清楚,neutral,配音
600,剧情在展现人物关系方面比较到位,neutral,剧情
762,配音和画面的同步效果还可以,neutral,配音
1797,配音员很敬业，只是听众不敬业,sarcasm,配音
1908,男主角的勇气可嘉，每次都第一个逃跑,sarcasm,角色
1969,主角性格真突出，除了愚蠢没别的,sarcasm,角色
301,这剧节奏太棒了，追得停不下来,positive,节奏
1982,好厉害，这个角色的智商全程在线，就是没在点上,sarcasm,角色
1577,看了这剧情，我忍不住想给编剧鼓掌，能把简单事弄得这么复杂真不容易,sarcasm,剧情
905,女主角的职业是医生，最近开始值夜班,neutral,角色
656,视频编码是h.265,neutral,画质
531,故事的主线一直很明确,neutral,剧情
1808,每一秒都在反转，节奏大师啊,sarcasm,节奏
1722,声线无敌，每个角色都一个样,sarcasm,配音
1248,配音里杂音很多，明显后期没处理好,negative,配音
238,音色优美，感情丰富，太享受了,positive,配音
809,三拍子的华尔兹,neutral,节奏
1305,节奏忽快忽慢，让人完全进入不了状态,negative,节奏
1332,这个剪辑，节奏感全无,negative,节奏
196,细节保留得很好，画质出色,positive,画质
1917,台词功底深厚，念得跟读课文似的,sarcasm,角色
201,配音演员的声音太有感染力了,positive,配音
1371,差评，节奏处理极差,negative,节奏
1079,剧情的转折太生硬了，不自然,negative,剧情
430,主角的成长线刻画得很细腻，很感动,positive,角色
1773,配音员是照着拼音念的吗？太标准了,sarcasm,配音
1703,声线优美得让我想静音,sarcasm,配音
1585,矛盾设置何等巧妙，每个冲突都恰到好处地让人无感,sarcasm,剧情
1319,转场生硬，节奏卡得让人难受,negative,节奏
249,这个配音让人上瘾，根本停不下来,positive,配音
735,方言配音用了本地话,neutral,配音
43,节奏把握得刚好，不紧不慢看得很舒服,positive,剧情
1741,配音节奏感好，好得跟慢动作一样,sarcasm,配音
18,故事线清晰，非常精彩,positive,剧情
1592,情起先俗套转得倒顺畅，再看那些转折似乎没有意义,sarcasm,剧情
827,歌曲的节奏每分钟120拍,neutral,节奏
877,这歌的鼓点节奏很清晰,neutral,节奏
167,画质杠杠的，非常棒,positive,画质
711,这部作品的配音没有使用电子音处理,neutral,配音
1383,剧情发展像老太太裹脚布,negative,节奏
545,剧情让我联想到一些社会事件,neutral,剧情
979,反派角色戴着一副墨镜,neutral,角色
1850,这个节奏让人想起被卡在作业里的感觉,sarcasm,节奏
147,色彩调校很舒服，不偏色,positive,画质
1906,为主角的机智点赞，敌人还没动他就先送人头,sarcasm,角色
1149,画质太费眼睛了，不推荐,negative,画质
1068,剧情东拼西凑，像大杂烩,negative,剧情
892,直播间的互动节奏很快，消息刷屏,neutral,节奏
1071,剧情虎头蛇尾，结局草率,negative,剧情
1084,剧情编排不合理，感觉像拼凑的,negative,剧情
190,看高清视频首选，画质真没得挑,positive,画质
1796,这声音配得太有辨识度，谁都像又谁都不像,sarcasm,配音
639,感光度ISO参数为400,neutral,画质
432,角色之间的化学反应太棒了，火花四溅,positive,角色
1604,这画质真是感人，糊得我以为我近视了,sarcasm,画质
1017,剧情太狗血了，毫无逻辑可言,negative,剧情
1245,字幕和配音不同步，体验极差,negative,配音
561,开头三集交代了人物关系,neutral,剧情
208,配音演员把角色的性格特点都表现出来了,positive,配音
409,我宣布这是我本命角色,positive,角色
457,这个配角演得真出彩,positive,角色
875,现场的每个区段开动打击垫建立了节奏基底,neutral,节奏
1114,色彩过渡不自然，有断层,negative,画质
1000,这位角色的生日是六月一号,neutral,角色
220,好喜欢这个配音，温柔又坚定,positive,配音
1251,这配音也太做作了，听着难受,negative,配音
30,喜欢这个设定，既有深度又燃,positive,剧情
1392,节奏把控太差，忽快忽慢,negative,节奏
752,配音演员的口型对得挺准,neutral,配音
641,图像质量选项为正常压缩,neutral,画质
878,最近看的剧集节奏忽快忽慢，中间部分有点拖,neutral,节奏
1409,男主三观不正，难以接受,negative,角色
1426,这个角色演得太假了，看着都难受,negative,角色
589,每集结尾的悬念设置，让人想知道后续发展,neutral,剧情
985,主角打败最后的Boss用了十分钟,neutral,角色
1728,配音和口型对得真准，准到全错位,sarcasm,配音
1085,剧情推进得太慢，急躁,negative,剧情
1479,这个反派角色设计得毫无逻辑,negative,角色
1737,配音太专业了，专业得完全听不出是真人,sarcasm,配音
672,画面没有明显偏色,neutral,画质
1398,节奏太慢，好多无关剧情,negative,节奏
534,这个故事的情节逻辑大体说得通,neutral,剧情
1007,剧本太烂，浪费了演员的演技,negative,剧情
256,配音功底深厚，喜欢这种有感情的演绎,positive,配音
793,配音的齿音部分有点刺耳,neutral,配音
156,画面通透纯净，没有噪点,positive,画质
1407,这角色优柔寡断，讨厌死了,negative,角色
1424,角色行为前后矛盾,negative,角色
1813,这种节奏，建议直接循环播放,sarcasm,节奏
591,剧情桥段比较常规，但执行得还算到位,neutral,剧情
1112,镜头切换时画面闪屏，体验极差,negative,画质
350,这游戏的战斗节奏很顺手，很丝滑,positive,节奏
297,热血沸腾的配音,positive,配音
1919,这反派演得真好，让人恨得想去报警,sarcasm,角色
698,条带状噪声未见,neutral,画质
936,演员本人身高178厘米,neutral,角色
338,叙述节奏的把握堪称完美，给导演跪了,positive,节奏
170,色彩明亮柔和，很养眼,positive,画质
277,声音好听到哭，被圈粉了,positive,配音
1197,动态对比度切换时亮暗闪烁,negative,画质
1667,纹理质量高，就像看了马赛克拼图,sarcasm,画质
1323,节奏沉闷得跟催眠曲一样，秒睡,negative,节奏
194,这种画质让人沉浸，色彩漂亮,positive,画质
315,剧情节奏好，迫不及待看下一集,positive,节奏
1759,这配音满分，成功让我关了声音,sarcasm,配音
400,这节奏美工真绝了,positive,节奏
1980,完美，这个角色简直就是工具人的典范,sarcasm,角色
1871,节奏起伏完全没规律，很有想象力,sarcasm,节奏
748,预告片里的配音和正式版一样,neutral,配音
1142,颜色偏得离谱，画质翻车,negative,画质
1293,配音的口音地区错了，不地道,negative,配音
1058,剧情漏洞百出，看不下去,negative,剧情
1138,分辨率太低，1080p都救不了,negative,画质
1287,每一句话断句都不对，太累了,negative,配音
1748,这配音真震撼，震撼得我忘记剧情,sarcasm,配音
1303,前半段磨磨唧唧，后半段赶着投胎，差评,negative,节奏
1268,配音演员毫无辨识度,negative,配音
1230,这配音演员是睡着了吗，毫无情绪,negative,配音
470,主角智商在线，太帅了,positive,角色
1335,镜头切换影响了节奏，看着难受,negative,节奏
680,码率大概10Mbps,neutral,画质
1281,女主角的配音夹子音，听着好假,negative,配音
1704,这配音太专业了，跟电音有一拼,sarcasm,配音
1625,这噪点，完美复制雪花电视,sarcasm,画质
75,剧情毫无尿点，一直高能,positive,剧情
1569,剧情深度堪比短视频，三分钟就能看懂全部,sarcasm,剧情
547,剧情试图探讨人性与道德,neutral,剧情
1875,节奏感为零，还能这么自信,sarcasm,节奏
729,动画角色配音口型对得上,neutral,配音
631,色温设置在6500K,neutral,画质
851,这首歌的节奏刚好是每分钟120拍,neutral,节奏
1396,节奏太啰嗦，一句话翻来覆去讲,negative,节奏
597,剧情在某些处理上有些俗套，不算新颖,neutral,剧情
1186,黑位一塌糊涂，细节丢失,negative,画质
1415,男主强行装酷，油腻,negative,角色
1501,编剧的脑洞真大，逻辑却跟没有似的,sarcasm,剧情
375,直播节奏很舒服，不拖泥带水,positive,节奏
994,角色之前的经历一段都不记得了,neutral,角色
688,镜头边缘有轻微畸变,neutral,画质
1419,主角演技浮夸，出戏,negative,角色
103,这画面好细腻，每一帧都能当壁纸,positive,画质
1616,这画质真是细腻，连毛孔都一清二楚,sarcasm,画质
1869,节奏错误不断，反而显得很真实,sarcasm,节奏
604,色彩饱和度符合出厂设置,neutral,画质
1697,码率低到百度云都得压画质，诚意满满,sarcasm,画质
774,电影上映后有配音和原版两种选择,neutral,配音
377,节奏舒服，越看越带劲,positive,节奏
1525,神一样的节奏，拖到天荒地老,sarcasm,剧情
221,配音演员的表演很到位，张力十足,positive,配音
782,背景音和配音的音量比例合适,neutral,配音
115,细节特别丰富，画质绝对一流,positive,画质
1361,剪辑节奏太乱，根本连不上,negative,节奏
1841,节奏处理得真聪明，像在用慢动作展示蛇蜕,sarcasm,节奏
51,剧情的节奏把握得很好，没让我出戏,positive,剧情
1417,女主恋爱脑，烦,negative,角色
1246,配音毫无辨识度，分不清谁是谁,negative,配音
1709,这配音太棒了，让我更想关掉声音,sarcasm,配音
1347,打戏段落节奏太碎，不连贯,negative,节奏
498,那个小跟班角色也太可爱了吧，想rua,positive,角色
585,每一集都独立成章,neutral,剧情
1799,配音节奏掌控完美，完美到催人入睡,sarcasm,配音
143,夜景画面也很清晰，没有涂抹感,positive,画质
1643,动态范围真大，亮瞎眼和伸手不见五指,sarcasm,画质
427,这个反派演得太有魅力了，让人恨不起来,positive,角色
661,动态画面无拖影,neutral,画质
1696,宽银幕比例压扁人脸，个个都是大饼兄弟,sarcasm,画质
1949,女主牺牲真感人，下一集就可以复活继续玩,sarcasm,角色
1560,能把简单故事讲得这么复杂，也是种才华,sarcasm,剧情
992,配角共有五名主要成员,neutral,角色
388,节奏不紧不慢刚刚好,positive,节奏
1437,角色的动机都是强行加的，特别生硬,negative,角色
923,男二号是一位体育老师，体型比较壮,neutral,角色
244,爱上这个配音了，软糯又坚定,positive,配音
1210,配音语速过快，像赶场子,negative,配音
1721,这配音太自然了，自然到像念稿,sarcasm,配音
1275,配音完全不带感情,negative,配音
850,语速节奏适中听感好,neutral,节奏
1177,这画质也太差了吧，像蒙了一层雾,negative,画质
476,这个角色太有魅力了，每次出场都让我激动,positive,角色
354,动作戏的节奏感超级棒,positive,节奏
1336,情节推进节奏太慢，等得心烦,negative,节奏
772,有些配音听起来像是同一个人,neutral,配音
854,44拍的节奏保持了整首曲子,neutral,节奏
7,情节跌宕起伏，看得我心跳加速,positive,剧情
1158,色彩失真严重,negative,画质
1679,像素感人，每个镜头都是经典马赛克艺术,sarcasm,画质
973,主角的服装颜色以冷色调为主,neutral,角色
552,剧情让受害者家属的戏份增多,neutral,剧情
870,钢弦吉他节奏始终均匀,neutral,节奏
355,每集节奏都很紧凑，停不下来,positive,节奏
228,声线好迷人，每一句都听得入神,positive,配音
276,这配音演员配得太有感情了,positive,配音
1898,节奏真是独一无二，让我第一次觉得时间如此漫长,sarcasm,节奏
1527,太精彩了，每一个意外都恰巧出现在需要的地方,sarcasm,剧情
1557,冲突处理太高级了，反正解决不了就靠主角光环,sarcasm,剧情
1514,剧情悬疑得连老天都猜不透，谁想谁脑残,sarcasm,剧情
950,他和主角有三次直接对话,neutral,角色
233,配音超级贴脸，爱了爱了,positive,配音
1247,听了几分钟，配音就像催眠曲,negative,配音
1521,如此巧妙的剧情，巧合到编都编不出来,sarcasm,剧情
781,每个角色的配音声音区分度一般,neutral,配音
893,剪辑节奏改变了，让故事更紧凑,neutral,节奏
1365,叙事节奏很迷，看得好困,negative,节奏
1545,多出乎意料啊，反派突然忏悔那幕拯救了整部剧,sarcasm,剧情
176,画质太清晰了，用来看电影简直享受,positive,画质
1904,这个角色太有领导力了，带领全队走向团灭,sarcasm,角色
1659,画面细腻到我眼镜都花了,sarcasm,画质
1255,配音演员台词功底太差了,negative,配音
1555,剧情曲折得我直接快进，宝藏拖延法,sarcasm,剧情
1854,节奏卡点卡得我浑身难受，太棒了,sarcasm,节奏
1719,声优一定很辛苦，念得这么平平无奇,sarcasm,配音
1261,配音情感完全不对，差评,negative,配音
1985,不错，从头到尾都在秀下限,sarcasm,角色
588,剧情结构采用经典三幕式，起承转合完整,neutral,剧情
458,角色颜值和演技都在线,positive,角色
864,结尾节奏缓慢至自然衰减,neutral,节奏
971,角色之间的对话节奏很自然,neutral,角色
1910,配角的演技真是绿叶中的绿叶，绿叶都算不上,sarcasm,角色
454,角色塑造得很立体，好评,positive,角色
1447,主角哭戏像在笑，完全没有感染力,negative,角色
721,电影的配音在美国先录制后传输到这里,neutral,配音
86,故事走向很顺畅，看着舒服,positive,剧情
1858,节奏设计得真独特，完全猜不到下一拍,sarcasm,节奏
1928,这反派智商真高，每次计划都把自己坑死,sarcasm,角色
1686,景深处理绝了，背景虚化得像得了白内障,sarcasm,画质
1454,那个配角老是抢戏，看着就烦,negative,角色
583,台词偶尔出现方言,neutral,剧情
1867,节奏如此随性，真是自由奔放,sarcasm,节奏
360,整体节奏很快，符合我的口味,positive,节奏
292,大气磅礴的配音,positive,配音
422,这个角色简直就是我的互联网嘴替,positive,角色
1922,角色的情感转变好细腻，一秒从爱到恨,sarcasm,角色
59,每一集都像在解开一个谜,positive,剧情
146,画面锐利，轮廓非常清晰,positive,画质
834,前置镜头下呼吸节奏清晰,neutral,节奏
1657,不愧是4K画质，连马脸都一清二楚,sarcasm,画质
1187,动态画面拖影严重,negative,画质
1933,女主的人设真有创意，花瓶升级成电冰箱,sarcasm,角色
1172,屏幕全是格子,negative,画质
1328,节奏混乱，完全跟不上,negative,节奏
85,这么棒的故事谁能不爱,positive,剧情
1025,剧情最后强行大团圆，太假了,negative,剧情
653,拍摄画面比较清楚,neutral,画质
1622,色调这么高级，蓝不蓝绿不绿的,sarcasm,画质
686,颜色偏暖一点点,neutral,画质
732,这位配音演员的声线变化不明显,neutral,配音
581,配角故事线占比均衡,neutral,剧情
872,鼓桥与主播放出的节奏脱轨是常见叠音操作,neutral,节奏
866,数据处理显示鼓刷复合节奏变化,neutral,节奏
495,每个角色都像是真实存在的，共情了,positive,角色
707,几个主角的配音用了不同的音色区分,neutral,配音
1033,情节设计得太幼稚了,negative,剧情
189,画质表现超出预期，非常满意,positive,画质
1387,剧情节奏慢得像PPT，没耐心了,negative,节奏
1223,配音气若游丝，听不清,negative,配音
461,这个角色太逗了，好喜欢,positive,角色
1891,好厉害的节奏，每一拍都踩在我的雷点上,sarcasm,节奏
846,舞蹈节奏感很强,neutral,节奏
136,画质清晰度超出预期,positive,画质
246,对手戏配音也很棒，互动自然流畅,positive,配音
323,剪辑节奏太好了，行云流水,positive,节奏
1856,节奏忽快忽慢，真有艺术感,sarcasm,节奏
141,每一帧都可以截图当壁纸,positive,画质
1181,1080p都这么差？码率太低,negative,画质
